timestamp,status
2026-04-24 18:57:02,ALERT: FALL
2026-04-24 18:57:02,ALERT: FALL
2026-04-24 18:57:02,ALERT: FALL
2026-04-24 18:57:02,ALERT: FALL
2026-04-24 18:57:03,ALERT: FALL
2026-04-24 18:57:03,ALERT: FALL
2026-04-24 18:57:03,ALERT: FALL
2026-04-24 18:57:03,ALERT: FALL
2026-04-24 18:57:04,ALERT: FALL
2026-04-24 18:57:04,ALERT: FALL
2026-04-24 18:57:04,ALERT: FALL
2026-04-24 18:57:04,ALERT: FALL
2026-04-24 18:57:05,ALERT: FALL
2026-04-24 18:57:05,ALERT: FALL
2026-04-24 18:57:05,ALERT: FALL
2026-04-24 18:57:05,ALERT: FALL
2026-04-24 18:57:06,ALERT: FALL
2026-04-24 18:57:06,ALERT: FALL
2026-04-24 18:57:06,ALERT: FALL
2026-04-24 18:57:06,ALERT: FALL
2026-04-24 18:57:06,ALERT: FALL
2026-04-24 18:57:06,ALERT: FALL
2026-04-24 18:57:06,ALERT: FALL
2026-04-24 18:57:07,ALERT: FALL
2026-04-24 18:57:07,ALERT: FALL
2026-04-24 18:57:08,ALERT: FALL
2026-04-24 18:57:08,ALERT: FALL
2026-04-24 18:57:08,ALERT: FALL
2026-04-24 18:57:08,ALERT: FALL
2026-04-24 18:57:09,ALERT: FALL
2026-04-24 18:57:09,ALERT: FALL
2026-04-24 18:57:09,ALERT: FALL
2026-04-24 18:57:09,ALERT: FALL
2026-04-24 18:57:09,ALERT: FALL
2026-04-24 18:57:09,ALERT: FALL
2026-04-24 18:57:09,ALERT: FALL
2026-04-24 18:57:10,ALERT: FALL
2026-04-24 18:57:10,ALERT: FALL
2026-04-24 18:57:10,ALERT: FALL
2026-04-24 18:57:11,ALERT: FALL
2026-04-24 18:57:11,ALERT: FALL
2026-04-24 18:57:11,ALERT: FALL
2026-04-24 18:57:11,ALERT: FALL
2026-04-24 18:57:11,ALERT: FALL
2026-04-24 18:57:12,ALERT: FALL
2026-04-24 18:57:12,ALERT: FALL
2026-04-24 18:57:12,ALERT: FALL
2026-04-24 18:57:12,ALERT: FALL
2026-04-24 18:57:13,ALERT: FALL
2026-04-24 18:57:13,ALERT: FALL
2026-04-24 18:57:13,ALERT: FALL
2026-04-24 18:57:13,ALERT: FALL
2026-04-24 18:57:14,ALERT: FALL
2026-04-24 18:57:14,ALERT: FALL
2026-04-24 18:57:14,ALERT: FALL
2026-04-24 18:57:14,ALERT: FALL
2026-04-24 18:57:14,ALERT: FALL
2026-04-24 18:57:15,ALERT: FALL
2026-04-24 18:57:15,ALERT: FALL
2026-04-24 18:57:16,ALERT: FALL
2026-04-24 18:57:16,ALERT: FALL
2026-04-24 18:57:16,ALERT: FALL
2026-04-24 18:57:16,ALERT: FALL
2026-04-24 18:57:16,ALERT: FALL
2026-04-24 18:57:16,ALERT: FALL
2026-04-24 18:57:17,ALERT: FALL
2026-04-24 18:57:17,ALERT: FALL
2026-04-24 18:57:17,ALERT: FALL
2026-04-24 18:57:17,ALERT: FALL
2026-04-24 18:57:18,ALERT: FALL
2026-04-24 18:57:18,ALERT: FALL
2026-04-24 18:57:18,ALERT: FALL
2026-04-24 18:57:18,ALERT: FALL
2026-04-24 18:57:19,ALERT: FALL
2026-04-24 18:57:19,ALERT: FALL
2026-04-24 18:57:19,ALERT: FALL
2026-04-24 18:57:19,ALERT: FALL
2026-04-24 18:57:19,ALERT: FALL
2026-04-24 18:57:19,ALERT: FALL
2026-04-24 18:57:20,ALERT: FALL
2026-04-24 18:57:20,ALERT: FALL
2026-04-24 18:57:20,ALERT: FALL
2026-04-24 18:57:20,ALERT: FALL
2026-04-24 18:57:21,ALERT: FALL
2026-04-24 18:57:21,ALERT: FALL
2026-04-24 18:57:21,ALERT: FALL
2026-04-24 18:57:21,ALERT: FALL
2026-04-24 18:57:21,ALERT: FALL
2026-04-24 18:57:22,ALERT: FALL
2026-04-24 18:57:22,ALERT: FALL
2026-04-24 18:57:22,ALERT: FALL
2026-04-24 18:57:22,ALERT: FALL
2026-04-24 18:57:23,ALERT: FALL
2026-04-24 18:57:23,ALERT: FALL
2026-04-24 18:57:23,ALERT: FALL
2026-04-24 18:57:23,ALERT: FALL
2026-04-24 18:57:24,ALERT: FALL
2026-04-24 18:57:24,ALERT: FALL
2026-04-24 18:57:24,ALERT: FALL
2026-04-24 18:57:24,ALERT: FALL
2026-04-24 18:57:24,ALERT: FALL
2026-04-24 18:57:25,ALERT: FALL
2026-04-24 18:57:25,ALERT: FALL
2026-04-24 18:57:25,ALERT: FALL
2026-04-24 18:57:25,ALERT: FALL
2026-04-24 18:57:25,ALERT: FALL
2026-04-24 18:57:26,ALERT: FALL
2026-04-24 18:57:26,ALERT: FALL
2026-04-24 18:57:26,ALERT: FALL
2026-04-24 18:57:27,ALERT: FALL
